Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.17.2026 15:11:55,T0,T2,8.3ft,0.05s
4.17.2026 15:11:55,T1,T2,9.0ft,0.05s
4.17.2026 15:11:55,T0,T1,1.1ft,0.05s
4.17.2026 15:11:55,T0,T2,8.4ft,0.05s
4.17.2026 15:11:55,T1,T2,9.1ft,0.05s
4.17.2026 15:11:55,T0,T1,1.1ft,0.05s
4.17.2026 15:11:55,T0,T2,8.4ft,0.05s
4.17.2026 15:11:55,T1,T2,9.1ft,0.05s
4.17.2026 15:11:55,T0,T1,1.0ft,0.05s
4.17.2026 15:11:55,T0,T2,8.4ft,0.05s
4.17.2026 15:11:55,T1,T2,9.2ft,0.05s
4.17.2026 15:11:55,T0,T1,1.0ft,0.05s
4.17.2026 15:11:55,T0,T2,8.5ft,0.05s
4.17.2026 15:11:55,T1,T2,9.2ft,0.05s
4.17.2026 15:11:56,T0,T1,1.0ft,0.05s
4.17.2026 15:11:56,T0,T2,8.4ft,0.05s
4.17.2026 15:11:56,T1,T2,9.1ft,0.05s
4.17.2026 15:11:56,T0,T1,0.9ft,0.05s
4.17.2026 15:11:56,T0,T2,8.4ft,0.05s
4.17.2026 15:11:56,T1,T2,9.1ft,0.05s
4.17.2026 15:11:56,T0,T1,0.9ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,9.0ft,0.05s
4.17.2026 15:11:56,T0,T1,0.8ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,9.0ft,0.05s
4.17.2026 15:11:56,T0,T1,0.8ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,9.0ft,0.05s
4.17.2026 15:11:56,T0,T1,0.8ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.9ft,0.05s
4.17.2026 15:11:56,T0,T1,0.8ft,0.06s
4.17.2026 15:11:56,T0,T2,8.2ft,0.06s
4.17.2026 15:11:56,T1,T2,8.9ft,0.06s
4.17.2026 15:11:56,T0,T1,0.7ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.9ft,0.05s
4.17.2026 15:11:56,T0,T1,0.7ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.9ft,0.05s
4.17.2026 15:11:56,T0,T1,0.7ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.9ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.8ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.8ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.7ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.7ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.7ft,0.05s
4.17.2026 15:11:56,T0,T1,0.5ft,0.05s
4.17.2026 15:11:56,T0,T2,8.2ft,0.05s
4.17.2026 15:11:56,T1,T2,8.7ft,0.05s
4.17.2026 15:11:56,T0,T1,0.5ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,8.8ft,0.05s
4.17.2026 15:11:56,T0,T1,0.6ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,8.9ft,0.05s
4.17.2026 15:11:56,T0,T1,0.8ft,0.05s
4.17.2026 15:11:56,T0,T2,8.3ft,0.05s
4.17.2026 15:11:56,T1,T2,9.0ft,0.05s
4.17.2026 15:11:57,T0,T1,0.9ft,0.05s
4.17.2026 15:11:57,T0,T2,8.3ft,0.05s
4.17.2026 15:11:57,T1,T2,9.2ft,0.05s
4.17.2026 15:11:57,T0,T1,0.9ft,0.05s
4.17.2026 15:11:57,T0,T2,8.5ft,0.05s
4.17.2026 15:11:57,T1,T2,9.3ft,0.05s
4.17.2026 15:11:57,T0,T1,0.9ft,0.05s
4.17.2026 15:11:57,T0,T2,8.6ft,0.05s
4.17.2026 15:11:57,T1,T2,9.4ft,0.05s
4.17.2026 15:11:57,T0,T1,1.1ft,0.05s
4.17.2026 15:11:57,T0,T2,8.6ft,0.05s
